item_name,item_id,item_ean,price,currency,item_brand,item_category,quantity,discount,archivo_origen,carpeta_origen,coupon,index,item_internal_id,item_list_name,item_provider,item_provider_type,item_shipping,item_sms,item_variant
snack-infantil-tubitos-de-zanahoria-y-maiz-desde-8-meses-ecologico-danone-bledina-sin-gluten-y-sin-azucar-anadido-20-g,649522,8436580301176,1.25,EUR,bledina,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,9,vc4aecomm-649522,catalog,carrefour,carrefour,home_delivery|drive,649522,
postre-lacteo-natural-desde-6-meses-nestle-yogolino-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-100-g,496593,7613039531853,3.19,EUR,yogolino,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,10,vc4aecomm-496593,catalog,carrefour,carrefour,home_delivery|drive,496593,
postre-lacteo-mango-desde-6-meses-nestle-yogolino-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-100-g,447259,7613287409430,3.19,EUR,nestle,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,11,vc4aecomm-447259,catalog,carrefour,carrefour,home_delivery|drive,447259,
toallitas-sensitive-carrefour-3x72-uds,215627,3560071207410,6.85,EUR,carrefour-baby,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,12,vc4a-7795093,catalog,carrefour,carrefour,home_delivery|drive,215627,
leche-infantil-para-lactantes-en-polvo-nestle-nan-supreme-pro-1-lata-800-g,389794,7613035854444,28.5,EUR,nan,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,13,vc4a-5226387,catalog,carrefour,carrefour,home_delivery|drive,389794,
tarrito-guiso-verduras-con-merluza-y-pasta-desde-10-meses-hero-solo-pack-de-2-unidades-de-235-g,025500,8410175081124,4.09,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,14,vc4aecomm-025500,catalog,carrefour,carrefour,home_delivery|drive,025500,
tarrito-de-bacalao-con-patatas-y-verduras-desde-6-meses-ecologico-smileat--230-g,354606,8437017636809,2.95,EUR,smileat,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,15,vc4aecomm-354606,catalog,carrefour,carrefour,home_delivery|drive,354606,
papilla-infantil-desde-6-meses-liquida-nestle-pijama-pack-de-2-unidades-de-250-ml,694514,7613031274260,2.65,EUR,nestle,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,16,2003043980,catalog,carrefour,carrefour,home_delivery|drive,694514,
preparado-de-manzana-sin-azucar-anadido-desde-6-meses-ecologico-my-carrefour-baby-sin-gluten-pack-de-4-bolsitas-de-100-g,550147,8431876290288,2.55,EUR,carrefour-bio,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,17,vc4aecomm-550147,catalog,carrefour,carrefour,home_delivery|drive,550147,
colonia-original-denenes-600-ml,101997,8411061677131,4.25,EUR,denenes,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,18,2002618520,catalog,carrefour,carrefour,home_delivery|drive,101997,
tarrito-de-verduras-con-lubina-desde-8-meses-ecologico-carrefour-baby-bio-sin-gluten-pack-de-2-unidades-de-200-g,432763,8431876280487,3.69,EUR,carrefour-bio,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,19,vc4aecomm-432763,catalog,carrefour,carrefour,home_delivery|drive,432763,
tarrito-cocidito-con-ternera-y-jamon-desde-6-meses-ecologico-smileat-sin-gluten-230-g,525915,8437017636854,2.95,EUR,smileat,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,20,vc4aecomm-525915,catalog,carrefour,carrefour,home_delivery|drive,525915,
bastoncillos-johnsons-baby-100-ud,045883,8410207111423,2.39,EUR,johnsons-baby,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,21,2002618495,catalog,carrefour,carrefour,home_delivery|drive,045883,
champu-gotas-de-brillo-para-cabellos-mas-brillantes-suaves-y-sedosos-johnsons-baby-500-ml,175509,3574669907194,4.65,EUR,johnsons,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,22,prod1120669,catalog,carrefour,carrefour,home_delivery|drive,175509,
protector-absorbente-carrefour-baby10-ud,107695,3560070219957,4.15,EUR,carrefour-baby,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,23,2002618521,catalog,carrefour,carrefour,home_delivery|drive,107695,
gel-champu-original-denenes-600-ml,001443,8411061578742,4.29,EUR,denenes,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=168.html,bebe,,24,2002618485,catalog,carrefour,carrefour,home_delivery|drive,001443,
tarrito-de-cocido-de-ternera-desde-8-meses-hero-baby-sin-gluten-pack-de-2-unidades-190-g,240717,8410175028136,2.95,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,1,2003043842,catalog,carrefour,carrefour,home_delivery|drive,240717,
tarrito-de-guisantes-tiernos-con-jamon-desde-6-meses-hero-baby-buenas-noches-sin-gluten-pack-de-2-unidades-de-190-g,529325,8410175014207,2.95,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,2,2003043926,catalog,carrefour,carrefour,home_delivery|drive,529325,
preparado-lacteo-infantil-de-crecimiento-desde-12-meses-en-polvo-nestle-nidina-3-lata-800-g,795600,7613032376840,17.49,EUR,nidina,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,3,2003044069,catalog,carrefour,carrefour,home_delivery|drive,795600,
pants-dodot-activity-t4-9-15-kg-43-ud,051551,8700216147910,29.4,EUR,dodot-activity-extra,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,directo/sobre-producto/_2-unidad--50,4,vc4a-5978931,catalog,carrefour,carrefour,home_delivery|drive,051551,
tarrito-de-calabaza-patata-guisante-y-brocoli-desde-6-meses--ecologico-hero-solo-sin-gluten-190-g,178461,8410175065186,2.69,EUR,hero-solo,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,5,vc4a-5010546,catalog,carrefour,carrefour,home_delivery|drive,178461,
tarrito-de-manzana-y-platano-ecologico-carrefour-baby-bio-desde-6-meses-pack-de-2-unidades-de-200-g,432603,8431876280548,2.85,EUR,carrefour-bio,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,6,vc4aecomm-432603,catalog,carrefour,carrefour,home_delivery|drive,432603,
tarrito-de-verduritas-con-pollo-desde-6-meses-hero-solo-buenas-noches-sin-gluten-pack-de-6-unidades-190-g,590524,8410175034410,9.19,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,7,vc4a-5276728,catalog,carrefour,carrefour,home_delivery|drive,590524,
panales-carrefour-baby-ultra-dry-talla-6-xl--16-kg-120-ud,145979,3560071336202,31.6,EUR,carrefour-baby,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,directo/sobre-producto/_2-unidad--50,8,vc4aecomm-145979,catalog,carrefour,carrefour,home_delivery|drive,145979,
tarrito-de-verduras-con-lentejas-y-jamon-desde-10-meses-hero-baby-sin-gluten-pack-de-2-unidades-de-235-g,025492,8410175081148,4.09,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,9,vc4aecomm-025492,catalog,carrefour,carrefour,home_delivery|drive,025492,
papilla-infantil-desde-6-meses-con-miel-nestle-pijama-pack-de-2-unidades-de-250-ml,694529,7613031274857,2.65,EUR,nestle,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,10,2003043982,catalog,carrefour,carrefour,home_delivery|drive,694529,
yogur-infantil-petit-queso-fresco-y-frutas-variadas-desde-6-meses-hero-baby-sin-gluten-pack-de-2-unidades-de-80-g,182870,8410175057402,3.15,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,11,2003043837,catalog,carrefour,carrefour,home_delivery|drive,182870,
toallitas-para-bebe-delicate-carrefour-my-baby-24-ud,621266,3560071314316,0.76,EUR,carrefour,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,12,vc4aecomm-621266,catalog,carrefour,carrefour,home_delivery|drive,621266,
tarrito-multifrutas-ecologica-carrefour-baby-bio-desde-6-meses-pack-de-2-unidades-de-200-g,432634,8431876280555,2.85,EUR,carrefour-bio,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,13,vc4aecomm-432634,catalog,carrefour,carrefour,home_delivery|drive,432634,
tarrito-de-crema-de-patata-puerro-y-zanahoria-desde-6-meses-nutriben-potitos-sin-gluten-235-g,635904,8430094313359,1.84,EUR,nutriben,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,14,vc4aecomm-635904,catalog,carrefour,carrefour,home_delivery|drive,635904,
leche-infantil-de-continuacion-desde-6-meses-nestle-nan-supreme-pro-2-lata-800-g,389796,7613035943742,26.9,EUR,nan,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,15,vc4a-5197879,catalog,carrefour,carrefour,home_delivery|drive,389796,
gel-de-bano-y-champu-ricitos-de-oro-manzanilla-grisi-500-ml,154083,0850040940039,3.69,EUR,ricitos-de-oro,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,16,vc4aecomm-154083,catalog,carrefour,carrefour,home_delivery|drive,154083,
bolsita-de-tutti-frutti-nestle-crazy-fruits-sin-azucar-anadido-110-g,625998,7613287218766,1.36,EUR,nestle,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,17,vc4aecomm-625998,catalog,carrefour,carrefour,home_delivery|drive,625998,
bolsita-de-manzana-zanahoria-y-mango-desde-6-meses-nestle-sin-gluten-y-sin-azucar-anadido-90-g,958496,7613035376861,1.2,EUR,nestle,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,18,2002468020,catalog,carrefour,carrefour,home_delivery|drive,958496,
pack-suero-fisiologico-senti-2-2x30-unidades-monodosis-5ml,687555,8436538552544,7.09,EUR,senti-2,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,directo/sobre-producto/_2-unidad--50,19,2002916217,catalog,carrefour,carrefour,home_delivery|drive,687555,
snack-infantil-desde-10-meses-guisantes-y-maiz-ecologico-hero-solo-sin-gluten-40-g,206310,8410175083272,2.85,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,20,vc4aecomm-206310,catalog,carrefour,carrefour,home_delivery|drive,206310,
tarrito-de-arroz-con-pavo-y-verduritas-desde-10-meses-ecologico-cachitos-smileat-sin-gluten-230-g,451022,8437017636304,2.59,EUR,smileat,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,21,vc4aecomm-451022,catalog,carrefour,carrefour,home_delivery|drive,451022,
snacks-de-cereales-con-frambuesa-desde-8-meses-ecologico-gerber-sin-azucar-anadido-35-g,060771,7613287322838,2.79,EUR,gerber,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,22,vc4aecomm-060771,catalog,carrefour,carrefour,home_delivery|drive,060771,
tarrito-de-hervido-de-verduras-de-la-huerta-desde-6-meses-hero-solo-sin-gluten-235-g,002427,8410175050823,1.75,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,23,521033532,catalog,carrefour,carrefour,home_delivery|drive,002427,
panales-dodot-activity-t6-14-kg-44-ud,215544,8006540286999,31.4,EUR,dodot-activity-extra,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=192.html,bebe,,24,prod1170099,catalog,carrefour,carrefour,home_delivery|drive,215544,
panales-dodot-bebe-seco-xxl-t3-6-10-kg-176-ud,799160,8006540592021,55.8,EUR,dodot-bebe-seco,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,1,vc4aecomm-799160,catalog,carrefour,carrefour,home_delivery|drive,799160,
preparado-infantil-de-crecimiento-peques-3-puleva-sin-gluten-sin-lactosa-y-sin-azucares-anadidos-pack-3-unidades-200-ml,594637,8410285103495,2.15,EUR,puleva,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,2,vc4aecomm-594637,catalog,carrefour,carrefour,home_delivery|drive,594637,
pants-optima-adsorption-my-carrefour-baby-t4-8--15-kg-44-ud,523684,3560071290399,9.39,EUR,carrefour-baby,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,3,vc4a-11290556,catalog,carrefour,carrefour,home_delivery|drive,523684,
tarrito-de-pera-ciruela-y-platano-desde-4-meses-ecologico-smileat-sin-gluten-130-g,497351,8437014583380,1.91,EUR,smileat,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,4,vc4a-3059913,catalog,carrefour,carrefour,home_delivery|drive,497351,
tarrito-de-crema-de-zanahoria-y-calabaza-verduras-desde-6-meses-hero-solo-sin-gluten-190-g,571882,8410175092175,1.62,EUR,hero-solo,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,5,vc4aecomm-571882,catalog,carrefour,carrefour,home_delivery|drive,571882,
ropa-interior-absorbente-nina-noche-drynites-4-7-anos-17-30-kg-16-ud,622125,5029053560168,12.55,EUR,drynites,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,directo/sobre-producto/_50-que-vuelve,6,2002618621,catalog,carrefour,carrefour,home_delivery|drive,622125,
snack-chips-de-fresa-hero-kids-sin-gluten-12-g,094430,8410175081766,2.79,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,directo/sobre-producto/_2-unidad--50,7,vc4aecomm-094430,catalog,carrefour,carrefour,home_delivery|drive,094430,
tarrito-de-arroz-con-pollo-desde-6-meses-hero-solo-sin-gluten-pack-de-6-unidades-de-235-g,667616,8410175009760,10.19,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,directo/sobre-producto/_2-unidad--50,8,vc4a-7793487,catalog,carrefour,carrefour,home_delivery|drive,667616,
tarrito-de-verduras-con-pescadilla-a-la-crema-desde-6-meses-hero-solo-sin-gluten-pack-de-2-unidades-de-190-g,529324,8410175014030,2.95,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,9,2003043925,catalog,carrefour,carrefour,home_delivery|drive,529324,
snack-infantil-flores-de-lenteja-y-maiz-desde-10-meses-ecologico-danone-bledina-sin-gluten-20-g,649611,8436580301190,1.25,EUR,bledina,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,10,vc4aecomm-649611,catalog,carrefour,carrefour,home_delivery|drive,649611,
toallitas-para-bebe-dodot-208-ud,509264,8700216638265,5.29,EUR,dodot,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,11,vc4aecomm-509264,catalog,carrefour,carrefour,home_delivery|drive,509264,
tarrito-de-frutas-variadas-y-galleta-desde-6-meses-hero-baby-merienda-sin-aceite-de-palma-pack-de-6-unidades-de-190-g,332656,8410175040237,9.89,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,12,vc4a-5276739,catalog,carrefour,carrefour,home_delivery|drive,332656,
panales-dodot-t3-7-11-kg-112-ud,509280,8700216793858,31.2,EUR,dodot,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,13,vc4aecomm-509280,catalog,carrefour,carrefour,home_delivery|drive,509280,
tarrito-verduras-con-lentejas-y-pollo-desde-6-meses-ecologico-hero-solo-sin-gluten-190-g,178364,8410175065209,2.69,EUR,hero-solo,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,14,vc4a-5009123,catalog,carrefour,carrefour,home_delivery|drive,178364,
crema-balsamo-para-proteger-la-zona-del-panal-1-2-3-mustela-150-ml,790338,3504105025885,12.49,EUR,mustela,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,15,2002916241,catalog,carrefour,carrefour,home_delivery|drive,790338,
leche-infantil-para-lactantes-en-polvo-blemil-confort-protech-1-lata-800-g,771766,8426594124946,30.6,EUR,blemil,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,16,764119313,catalog,carrefour,carrefour,home_delivery|drive,771766,
protegecamas-infantil-carrefour-baby-10-ud,285793,3560070525621,5.95,EUR,carrefour-baby,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,17,2002916086,catalog,carrefour,carrefour,home_delivery|drive,285793,
crema-protectora-de-panal-johnsons-baby-100-ml,019820,3574661660912,5.05,EUR,johnsons-baby,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,18,2002618490,catalog,carrefour,carrefour,home_delivery|drive,019820,
tarrito-con-cachitos-de-arroz-con-salmon-y-guisantes-desde-10-meses-ecologico-smileat-sin-gluten-230-g,154085,8437017636458,2.95,EUR,smileat,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,19,vc4aecomm-154085,catalog,carrefour,carrefour,home_delivery|drive,154085,
pants-agatha-ruiz-de-la-prada-talla-5-12-18-kg-40-ud-exclusivo-carrefour,195613,8431876347531,14.45,EUR,carrefour,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,20,vc4a-2463244,catalog,carrefour,carrefour,home_delivery|drive,195613,
snacks-de-cereales-con-platano-desde-8-meses-ecologico-gerber-sin-azucar-anadido-35-g,026821,8445290189080,2.79,EUR,gerber,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,21,vc4aecomm-026821,catalog,carrefour,carrefour,home_delivery|drive,026821,
toallitas-para-bebe-sin-perfume-ecologicas-carrefour-bio-64-ud,831819,3560071212193,2.55,EUR,carrefour-baby,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,22,prod500066,catalog,carrefour,carrefour,home_delivery|drive,831819,
galletitas-infantiles-animales-desde-12-meses-ecologicas-hero-solo-100-g,509619,8410175076762,3.89,EUR,hero-solo,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,23,vc4aecomm-509619,catalog,carrefour,carrefour,home_delivery|drive,509619,
panales-dodot-t6-13-18-kg-140-ud,499503,8700216493536,46.6,EUR,dodot-bebe-seco,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=216.html,bebe,,24,vc4aecomm-499503,catalog,carrefour,carrefour,home_delivery|drive,499503,
preparado-de-multifrutas-sin-azucar-anadido-desde-12-meses-ecologico-my-carrefour-baby-bio-sin-gluten-pack-de-4-bolsitas-de-100-g,550272,8431876290264,2.55,EUR,carrefour-bio,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=24.html,bebe,,1,vc4aecomm-550272,catalog,carrefour,carrefour,home_delivery|drive,550272,
panales-carrefour-baby-ultra-dry-talla-5-junior-12-20-kg-84-uds,051801,3560071172756,15.69,EUR,carrefour-baby-ultra-dry,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=24.html,bebe,,2,vc4a-5952885,catalog,carrefour,carrefour,home_delivery|drive,051801,
tarrito-de-menestra-de-cordero-desde-6-meses-nutriben-potitos-sin-gluten-235-g,407257,8430094313434,1.84,EUR,nutriben,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=24.html,bebe,,3,vc4aecomm-407257,catalog,carrefour,carrefour,home_delivery|drive,407257,
tarrito-de-verduritas-con-delicias-de-pavo-desde-6-meses-hero-solo-sin-gluten-235-g,189716,8410175052421,1.75,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=24.html,bebe,,4,2003043838,catalog,carrefour,carrefour,home_delivery|drive,189716,
tarrito-de-zanahorias-con-arroz-en-caldito-de-pollo-desde-6-meses-hero-solo-sin-gluten-235-g,003187,8410175051226,1.75,EUR,hero,cat20006-bebe,1,,bebe\view-source_https___www.carrefour.es_supermercado_bebe_cat20006_c_offset=24.html,bebe,,5,2003352306,catalog,carrefour,carrefour,home_delivery|drive,003187,
