nombre,formato,precio,precio_ud/Kg/L,marca,categoria
protector absorbente sabanindas extra 60x60cm 20 ud,60x60,10.75,0.17916666666666667,sabanindas,bebe
champu y gel calendula ecologico weleda baby 200 ml,200 ml,10.45,52.24999999999999,weleda,bebe
panales premium ultra protect carrefour baby t3 4kg 9kg 47 ud,4kg,13.35,3.3375,carrefour baby ultra protect,bebe
leche infantil para lactantes en polvo nestle nan optipro 1 lata 800 g,lata 800 g,23.8,29.75,Desconocida,bebe
yogur infantil platano y fresas desde 6 meses hero baby sin gluten y azucar anadido pack de 2 unidades de 120 g,pack de 2 unidades de 120 g,3.19,13.291666666666666,hero,bebe
tarrina de manzana golden y platano 4 meses hero baby sin gluten pack 4 unidades 100 g,pack 4 unidades,2.99,0.7475,hero,bebe
tarrito de pera y platano desde 4 meses ecologico hero solo sin gluten 190 g,190 g,2.69,14.157894736842104,hero solo,bebe
tarrito de verduras con alubias y ternera desde 6 meses ecologico hero solo sin gluten 190 g,190 g,2.69,14.157894736842104,hero solo,bebe
tarrito de crema de verduras con rape desde 8 meses buenas noches hero baby pack de 2 unidades de 190 g,pack de 2 unidades de 190 g,2.95,7.7631578947368425,hero,bebe
papilla infantil desde 12 meses 8 cereales con cacao nestle sin azucar anadido 725 g,725 g,5.45,7.517241379310345,nestle,bebe
postre lacteo de platano desde 6 meses nestle yogolino sin gluten pack de 8 unidades de 100 g,pack de 8 unidades de 100 g,5.05,6.312499999999999,yogolino,bebe
pants dodot activity t7 17 kg 29 ud,17 kg,29.4,1.7294117647058822,dodot activity pants,bebe
braguitas desechables unitalla indasec pospart 4 ud,4 ud,5.09,1.2725,indasec,bebe
bano de burbujas para ninos johnsons baby 750 ml,750 ml,4.29,5.72,johnsons baby,bebe
panales premium ultra protect carrefour baby t5 11kg 25kg 36 ud,11kg,13.35,1.2136363636363636,carrefour baby ultra protect,bebe
mini crackers 10 meses ecologico bledina sin azucares anadidos 30 g,30 g,1.25,41.66666666666667,bledina,bebe
papilla infantil desde 6 meses multicereales nestle sin azucar anadido 270 g ,270 g,4.25,15.74074074074074,nestle,bebe
bolsita de mango desde 6 meses ecologico gerber sin gluten y sin azucar anadido 90 g,90 g,1.77,19.666666666666668,gerber,bebe
leche infantil de continuacion desde 6 meses en polvo almiron advance 2 sin aceite de palma lata 800 g,lata 800 g,23.4,29.249999999999996,almiron,bebe
bolsas panales carrefour baby x50,x50,2.09,0.0418,carrefour baby,bebe
leche infantil para lactantes desde el primer dia en polvo almiron advance 1 sin aceite de palma lata 800 g,lata 800 g,24.0,30.0,almiron,bebe
panales dodot activity t3 7 11 kg 60 ud,11 kg,31.4,2.8545454545454545,dodot activity extra,bebe
toallitas para bebe baby zero salustar 80 ud,80 ud,2.69,0.033625,salustar,bebe
postre lacteo natural desde 6 meses nestle yogolino sin gluten pack de 8 unidades de 100 g,pack de 8 unidades de 100 g,5.05,6.312499999999999,yogolino,bebe
gel champu my carrefour baby 750 ml,750 ml,3.59,4.786666666666666,carrefour baby,bebe
bolsita de pera platano y kiwi desde 6 meses ecologica hipp sin gluten 100 g,100 g,2.09,20.9,hipp,bebe
pack de 30 discos de lactancia indas,1 paquete,3.85,3.85,maternity,bebe
locion cara y cuerpo 24h de hidratacion cottontouch johnsons baby 500 ml,500 ml,5.29,10.58,johnsons baby,bebe
bolsita de manzana fresa platano y arandanos ecologica hero solo sin gluten pack de 4 unidades de 100 g,pack de 4 unidades de 100 g,6.05,15.124999999999998,hero solo,bebe
pants dodot t5 12 17 kg 58 ud,17 kg,26.1,1.535294117647059,dodot bebe seco,bebe
leche de formula anti colico y anti estrenimiento a partir del primer dia en polvo almiron advance digest 1 lata 800 g,lata 800 g,32.3,40.37499999999999,almiron,bebe
leche infantil de continuacion desde 6 meses liquida nestle nativa 2 brik 1 l,brik 1 l,2.59,2.59,nativa,bebe
ropa interior absorbente nino noche drynites 3 5 anos 16 23 kg 16 ud,23 kg,12.55,0.5456521739130435,drynites,bebe
tarrito de hortalizas con ternera desde 6 meses ecologico gerber sin gluten 190 g,190 g,2.65,13.94736842105263,gerber,bebe
leche infantil de continuacion desde 6 meses en polvo almiron advance 2 sin aceite de palma 1200 g,1200 g,29.5,24.583333333333336,almiron,bebe
gel champu felices suenos denenes 600 ml,600 ml,4.39,7.316666666666666,denenes,bebe
leche infantil de continuacion desde 6 meses blemil plus 2 lata 1200 g,lata 1200 g,29.7,24.75,blemil,bebe
preparado lacteo de crecimiento desde 12 meses blemil plus 3 lata 1200 g,lata 1200 g,24.7,20.583333333333332,blemil,bebe
colonia infantil suavinex 100 ml,x 100,13.79,0.1379,suavinex,bebe
papilla infantil desde 6 meses 8 cereales con fruta nestle sin azucar anadido 475 g,475 g,4.49,9.452631578947368,nestle,bebe
leche corporal hidratante con aguacate hydra bebe mustela 500 ml,500 ml,14.15,28.3,mustela,bebe
tarrito de verduras con pollo desde 6 meses ecologico natube sin gluten 220 g,220 g,2.89,13.136363636363637,natube,bebe
pomada hipoalergenica para proteger la zona del panal bephantol 100 g,100 g,15.45,154.49999999999997,bepanthol,bebe
biberon con tetina de silicona fisiologica sx pro flujo denso 6 meses suavinex 360 ml,x 360,11.59,0.03219444444444444,suavinex,bebe
tarrito de verduras con garbanzos desde 6 meses ecologico natube sin gluten 220 g,220 g,2.55,11.59090909090909,natube,bebe
bolsita de platano pera y naranja ecologica hero solo sin gluten pack 4 unidades de 100 g,pack 4 unidades de 100 g,6.05,1.5125,hero solo,bebe
snacks infantil bbq crocodile puffs goodies 30 g,30 g,2.05,68.33333333333333,hero goodies,bebe
crema facial mustela hydra bebe 40 ml,40 ml,9.55,238.75,mustela,bebe
snacks infantil queso y cebolla dino puffs goodies 30 g,30 g,2.05,68.33333333333333,hero goodies,bebe
tarrito de verduras con quinoa desde 6 meses ecologico natube sin gluten 220 g,220 g,2.55,11.59090909090909,natube,bebe
tarrito de verduras y ternera desde 6 meses danone bledina sin gluten sin lactosa y sin azucar anadido 200 g,200 g,1.59,7.95,bledina,bebe
papilla infantil desde los 5 meses  8 cereales damira sin lactosa 600 g,600 g,9.25,15.416666666666668,damira,bebe
tarrito de crema de verduras y pollo desde 6 meses danone bledina sin gluten y sin azucar anadido 200 g,200 g,1.59,7.95,bledina,bebe
recambios blandos para aspirador nasal desechables narhinel confort rhinomer baby 10 ud,10 ud,6.59,0.659,narhinel,bebe
papilla infantil desde 6 meses multicereales y galleta nestle sin azucar anadido 270 g,270 g,4.25,15.74074074074074,nestle,bebe
leche de inicio blemil plus 1 forte 1200 g,1200 g,29.6,24.666666666666668,blemil,bebe
leche infantil para lactantes desde el primer dia en polvo almiron advance 1 sin aceite de palma 1200 g,1200 g,33.4,27.833333333333332,almiron,bebe
panales carrefour baby 0 talla 5 11 25 kg 24 ud,25 kg,9.09,0.3636,carrefour baby,bebe
pomada para proteger la zona del panal mitosyl 145 g,145 g,16.99,117.17241379310344,mitosyl,bebe
tarrito de verduras con merluza desde 6 meses ecologico natube sin gluten 220 g,220 g,2.89,13.136363636363637,natube,bebe
pasta de letras bolonesa ecologico abc hipp 250 g,250 g,4.79,19.16,hipp,bebe
champu bebe suave piel normal mustela 200 ml,200 ml,8.55,42.75,mustela,bebe
tarrito de yogur natural desde 6 meses hero baby sin gluten pack de 2 unidades 120 g,pack de 2 unidades,3.19,1.595,hero,bebe
preparado lacteo infantil de crecimiento desde 12 meses en polvo almiron advance 3 sin aceite de palma lata 800 g,lata 800 g,20.2,25.249999999999996,almiron,bebe
tarrito de tomate arroz y pescado blanco desde 8 meses danone bledina sin gluten y sin azucar anadido 200 g,200 g,1.59,7.95,bledina,bebe
crema balsamo panal bebe instituto espanol 150ml,150ml,4.75,31.666666666666668,instituto espanol,bebe
mochila nenuco pingino jabon de ducha 200 ml agua de colonia 200 ml y champu 200 ml,200 ml,9.65,48.25,nenuco,bebe
bolsita de pera manzana y platano desde 4 meses ecologica gerber sin gluten y sin azucar anadido 90 g,90 g,1.77,19.666666666666668,gerber,bebe
ropa interior absorbente nina noche drynites 3 5 anos 16kg 23 kg 16 ud,16kg,12.55,0.784375,drynites,bebe
chupete de silicona fisiologico sx pro 6 18 meses suavinex 1 ud,x 1 ud,7.35,7.35,suavinex,bebe
bolsita de 4 frutas desde 4 meses nestle sin gluten y sin azucar anadido pack de 4 unidades de 90 g,pack de 4 unidades de 90 g,4.99,13.861111111111112,nestle,bebe
papilla infantil desde 6 meses 7 cereales ecologica smileat 200 g,200 g,4.55,22.749999999999996,smileat,bebe
leche infantil de crecimiento desde los 12 meses en polvo nestle nan supreme pro 3 lata 800 g,lata 800 g,25.5,31.875,Desconocida,bebe
leche infantil de continuacion desde 6 meses en polvo nestle nativa 2 pack de 2 unidades de 600 g,pack de 2 unidades de 600 g,17.29,14.408333333333333,nativa,bebe
papilla infantil desde 6 meses multicereales ecologico almiron sin aceite de palma 200 g,200 g,4.79,23.95,almiron,bebe
tarrito de frutas variadas desde 4 meses hero baby sin gluten pack de 2 unidades de 120 g,pack de 2 unidades de 120 g,2.15,8.958333333333334,hero,bebe
tarrito de brocoli y guisantes con pavo desde 6 meses ecologico gerber sin gluten 190 g,190 g,2.65,13.94736842105263,gerber,bebe
tarrito de zanahoria y tomate con pavo desde 6 meses ecologico gerber sin gluten 190 g ,190 g,2.65,13.94736842105263,gerber,bebe
preparado lacteo infantil de crecimiento desde 24 meses en polvo nestle nidina 4 lata 800 g,lata 800 g,16.69,20.8625,nidina,bebe
preparado lacteo infantil de crecimiento desde los 12 meses en polvo almiron advance 3 sin aceite de palma 1200 g,1200 g,26.0,21.666666666666668,almiron,bebe
panales carrefour baby 0 talla 4 7 18 kg 28 ud,18 kg,9.09,0.505,carrefour baby,bebe
papilla infantil desde 6 meses 8 cereales sin azucar anadido nutriben sin aceite de palma 1 kg,1 kg,8.55,8.55,nutriben,bebe
champu de romero para cabello fino ecologico urtekram 500 ml,500 ml,15.95,31.9,urtekram,bebe
gel champu baby denenes 400 ml,400 ml,5.95,14.875,denenes naturals,bebe
tarrito de manzana platano y naranja desde 4 meses ecologico natube sin gluten 220 g,220 g,2.55,11.59090909090909,natube,bebe
preparado lacteo infantil de crecimiento desde 2 anos en polvo almiron advance 4 sin aceite de palma lata 800 g,lata 800 g,17.29,21.612499999999997,almiron,bebe
preparado lacteo de crecimiento 3 desde 12 meses nutriben crecimiento pro  sin aceite de palma lata 800 g,lata 800 g,18.35,22.9375,nutriben,bebe
banador panal desechable huggies little swimmers t5 6 12 kg 18 kg 19 ud,12 kg,12.99,1.0825,huggies,bebe
leche de formula anti colico y anti estrenimiento desde los 6 meses en polvo almiron advance digest 2 lata 800 g,lata 800 g,30.5,38.125,almiron,bebe
pasta con salmon salvaje y salsa de hierbas aromaticas ecologico hipp 250 g,250 g,5.39,21.56,hipp,bebe
leche infantil para lactantes desde el primer dia en polvo almiron advance 1 sin aceite de palma lata 400 g,lata 400 g,13.65,34.125,almiron,bebe
banador panal desechable huggies little swimmers t3 4 7 kg 15 kg 20 ud,7 kg,12.99,1.8557142857142856,huggies,bebe
papilla infantil desde 6 meses hero 8 cereales miel sin azucar anadido 550 g,550 g,5.65,10.272727272727273,hero,bebe
papilla infantil desde 4 meses cereales ecologica almiron sin gluten sin aceite de palma 200 g,200 g,4.79,23.95,almiron,bebe
biberon con tetina silicona fisiologica sx pro flujo medio 3 meses suavinex 270 ml,x 270,10.79,0.03996296296296296,suavinex,bebe
infusion infantil blevit digest 150 gr,150 gr,10.65,71.0,blevit,bebe
preparado lacteo infantil de crecimiento desde 1 ano en polvo sin azucares anadidos nutriben innova 3 sin aceite de palma lata 800 g,lata 800 g,24.3,30.375,nutriben,bebe
tarrito de verduras con arroz desde 6 meses ecologico natube sin gluten 220 g,220 g,2.55,11.59090909090909,natube,bebe
panales carrefour baby 0 talla 3 4 9 kg 31 ud,9 kg,9.09,1.01,carrefour baby,bebe
infusion instantanea blevit noches felices 150 g,150 g,10.65,71.0,blevit,bebe
leche infantil de crecimiento desde los 24 meses en polvo nestle nan optipro 4 lata 800 g,lata 800 g,19.49,24.362499999999997,Desconocida,bebe
toallitas pure aqua dodot 288 ud,288 ud,21.0,0.07291666666666667,dodot,bebe
pants soft  eco friendly ecologico my carrefour baby t5 12 18 kg 18 ud,18 kg,8.09,0.4494444444444444,carrefour baby,bebe
panales sensitive dodot t2 4 8 kg 174 ud,8 kg,58.4,7.3,dodot sensitive,bebe
tarrito de manzana y pera desde 4 meses ecologico natube sin gluten 220 g,220 g,2.55,11.59090909090909,natube,bebe
leche de formula anti regurgitacion desde los 6 meses en polvo almiron advance ar 2 lata 800 g,lata 800 g,26.8,33.5,almiron,bebe
bolsita de pera manzana y platano desde 4 meses ecologico gerber sin gluten y sin azucar anadido pack 4 unidades 90 g,pack 4 unidades,6.05,1.5125,gerber,bebe
leche infantil desde 1 dia en polvo nutriben confort sin aceite de palma lata 800 g,lata 800 g,29.1,36.375,nutriben,bebe
papilla infantil desde los 5 6 meses multicereales fos damira sin lactosa 600 g,600 g,9.25,15.416666666666668,damira,bebe
snack infantiles primeros mordisquitos platano desde 10 meses ecologico gerbe sin azucares anadidos 28 g,28 g,2.79,99.64285714285714,gerber,bebe
chupete fusion con tetina fisiologica de silicona  2 4 meses suavinex 2 ud,x 2 ud,6.75,3.375,suavinex,bebe
complemento alimenticio desde 12 meses sabor fresa pediasure 850 g,850 g,33.9,39.88235294117647,pediasure,bebe
chupete con tetina anatomica sx pro de silicona 0 6 meses suavinex 2 ud,x 2 ud,7.79,3.895,suavinex,bebe
leche infantil para lactantes en polvo ecologico bio combiotik hipp sin gluten lata 800 g,lata 800 g,28.1,35.125,hipp,bebe
champu recien nacido mustela 150 ml,150 ml,9.49,63.26666666666667,mustela,bebe
gel suave sin jabon bebe instituto espanol 500 ml,500 ml,5.75,11.5,instituto espanol,bebe
chupete con tetina fisiologica sx pro de silicona 0 6 meses suavinex 2 ud,x 2 ud,9.05,4.525,suavinex,bebe
envase aseptico para orina heces o esputos enfa 1 ud,1 ud,0.85,0.85,presteril,bebe
muesli infantil desde 12 meses 7 cereales sin azucar anadido ecologico hipp biologico mi primer desayuno 200 g,200 g,5.95,29.75,hipp,bebe
bao espleti baby sebam1000,1 paquete,17.89,17.89,sebamed baby,bebe
panales activity dodot t5 12 17kg 126 ud ,17kg,57.6,3.388235294117647,dodot activity,bebe
colonia para bebe sin alcohol perfuma y refresca mustela 200 ml,200 ml,9.39,46.95,mustela,bebe
papilla infantil desde 4 meses cereales nutriben innova zero sin gluten 500 g,500 g,7.75,15.5,nutriben,bebe
mordedor refrigerante 4m etapa 2,1 paquete,5.99,5.99,suavinex,bebe
tetina fisiologicas sx pro de silicona de flujo denso 6m suavinex 2 ud,x 2 ud,8.89,4.445,suavinex,bebe
snack de maiz nestle happy puffs sin azucar anadido 28 g,28 g,1.8,64.28571428571429,nestle,bebe
panales dodot sensitive t4 10 15 kg 96 ud,15 kg,52.7,3.5133333333333336,dodot sensitive extra,bebe
chupete con tetina fisiologica sx pro de silicona 6 18 meses suavinex 2 ud,x 2 ud,8.85,4.425,suavinex,bebe
papilla infantil 1 mes gerber arroz avena y manzana sin gluten y sin azucar anadido 250 g,250 g,5.19,20.76,gerber,bebe
papilla infantil desde 6 meses multicereales gerber sin azucar anadido 270 g,270 g,4.79,17.74074074074074,gerber,bebe
leche infantil de continuacion blemil plus 2 forte lata 800 g,lata 800 g,21.5,26.875,blemil,bebe
panales sensitive dodot t1 2 5 kg 168 ud,5 kg,57.8,11.559999999999999,dodot sensitive,bebe
bolsas de almacenamiento de leche materna medela 25 ud,25 ud,10.59,0.4236,medela,bebe
panales extra care huggies t2 3 6 kg 82 ud,6 kg,26.9,4.483333333333333,huggies,bebe
discos de lactancia chicco 60 ud,60 ud,9.25,0.15416666666666667,chicco,bebe
papilla infantil desde 6 meses 10 cereales con un toque de miel galletas maria nutriben sin aceite de palma 600 g,600 g,5.95,9.916666666666668,nutriben,bebe
canastilla mustela colonia 200 ml gel champu 200 ml leche corporal 300 ml crema balsamo 50 ml y toallitas 70 ud,200 ml,39.6,198.0,mustela,bebe
leche infantl antiregurgitacion desde el primer dia blemil plus 800 g,800 g,29.3,36.625,blemil,bebe
pants soft  eco friendly ecologico my carrefour baby t4 8 15 kg 20 ud,15 kg,8.09,0.5393333333333333,carrefour baby,bebe
dosificador para leche en polvo y cereales suavinex 1 ud,x 1 ud,7.89,7.89,suavinex,bebe
pants agatha ruiz de la prada talla 6  16 kg 36 ud exclusivo carrefour,16 kg,14.45,0.903125,carrefour,bebe
desenredante sin aclarado nelly kids 200 ml,200 ml,4.25,21.25,nelly,bebe
panales extra care huggies t4 8 16 kg 60 ud,16 kg,28.0,1.75,huggies,bebe
locion mustela 750 ml,750 ml,15.75,21.0,mustela,bebe
locion hidratante cara y cuerpo 97 natural carrefour baby 750 ml,750 ml,4.95,6.6000000000000005,carrefour baby,bebe
papilla infantil desde 6 meses gerber multicereales sin azucar anadido 510 g,510 g,7.99,15.666666666666666,gerber,bebe
panales dodot sensitive t5 12 17 kg 88 ud,17 kg,52.7,3.1,dodot sensitive extra,bebe
panales agatha ruiz de la prada ultra dry talla 6 16 kg 70 ud exclusivo carrefour,16 kg,22.0,1.375,carrefour,bebe
leche infantil desde 1 dia en polvo nutriben ar sin aceite de palma lata 800 g,lata 800 g,27.2,34.0,nutriben,bebe
papilla infantil desde 6 meses multicereal frutas gerber sin azucar anadido 270 g,270 g,4.79,17.74074074074074,gerber,bebe
papilla infantil desde 6 meses 8 cereales galletas maria nutriben sin aceite de palma 600 g,600 g,6.29,10.483333333333334,nutriben,bebe
leche infantil para lactantes en polvo ar nidina 1 lata 800 g,lata 800 g,23.9,29.874999999999996,nidina,bebe
panales dodot activity t6 13 kg 117 ud,13 kg,65.0,5.0,dodot activity,bebe
leche infantil de continuacion desde 6 meses en polvo nestle nidina 2 pack de 2 unidades de 600 g,pack de 2 unidades de 600 g,25.4,21.166666666666668,nestle,bebe
discos de lactancia suavinex 60 ud,x 60 ud,11.19,0.1865,suavinex,bebe
panales extra care huggies t3 6 10 kg 72 ud,10 kg,28.0,2.8,huggies,bebe
leche infantil de continuacion desde 6 meses en polvo damira natur 2 sin aceite de palma lata 800 g,lata 800 g,24.0,30.0,damira,bebe
panales dodot activity t6 14 19 kg 117 ud,19 kg,57.6,3.031578947368421,dodot activity,bebe
set higiene bebe chicco natural sensation gel  champu 200 ml crema corporal 150 ml y agua perfumada 100 ml,200 ml,20.1,100.5,chicco,bebe
tarrito de pera platano y zanahoria desde 4 meses ecologico hero solo sin gluten pack de 6 unidades de 120 g,pack de 6 unidades de 120 g,9.69,13.458333333333334,hero solo,bebe
