nombre,formato,precio,precio_ud/Kg/L,marca,categoria
bonito del norte en escabeche 2 x 47 gr,2 x 47,3.79,40.32,ORTIZ,despensa
bonito en aceite de oliva 2 x 47 gr,2 x 47,3.95,42.02,ORTIZ,despensa
mini tosta con arandanos 90 gr,90 gr,1.88,20.89,ORTIZ,despensa
mini tostas rectangulares 100 gr,100 gr,1.88,18.8,ORTIZ,despensa
mini tostas redondas 100 gr,100 gr,1.79,17.9,ORTIZ,despensa
pan tostado 100%integra 36 unidades 320 gr,320 gr,2.64,8.25,ORTIZ,despensa
"pan tostado 8 cereales y semillas, 36 unidades 320 gr",320 gr,2.64,8.25,ORTIZ,despensa
pan tostado tradicional 36 unidades 320 gr,320 gr,2.64,8.25,ORTIZ,despensa
chucrut al vino blanco 650 gr,650 gr,2.0,3.08,ORZECH,despensa
pepinillos estilo aleman frasco 880 gr,frasco 880 g,4.29,4.88,ORZECH,despensa
cafe natural molido solidario 250 gr,250 gr,4.59,18.36,OXFAM,despensa
panela bio tierra madre azucar de caña integral 400 gr,400 gr,1.99,4.98,OXFAM,despensa
yakisoba chicken teriyaki 96 gr,96 gr,1.89,19.69,OYAKATA,despensa
yakisoba korean bbq cup 93 gr,93 gr,1.89,20.32,OYAKATA,despensa
pan de datil con nueces 200 gr,200 gr,2.49,12.45,PAIARROP,despensa
pan de higo con almendra 200 gr,200 gr,2.49,12.45,PAIARROP,despensa
higos secos con harina de arroz 300 gr,300 gr,1.59,5.3,PAJARERO,despensa
chocolate taza en polvo 340 gr,340 gr,4.49,13.21,PALADIN,despensa
pan de molde rebanada gruesa 820 gr,820 gr,1.99,2.43,PAN MILAGROS,despensa
pastelito pantera rosa pack de 3 3 x 55 gr,3 x 55,1.99,12.06,PANTERA ROSA,despensa
bebida lactea cremosa sabor cacao lateado 230 gr,230 gr,1.49,6.48,PASCUAL,despensa
bebida lactea cremosa sabor cafe lateado 230 gr,230 gr,1.49,6.48,PASCUAL,despensa
leche desnatada brik 1 l,brik 1 l,1.15,1.15,PASCUAL,despensa
leche entera brik 1 l,brik 1 l,1.25,1.25,PASCUAL,despensa
leche semidesnatada brik 1 l,brik 1 l,1.19,1.19,PASCUAL,despensa
leche con proteina sin lactosa 1 l,1 l,1.39,1.39,PASCUAL,despensa
leche sin lactosa desnatada brik 1 l,brik 1 l,1.45,1.45,PASCUAL,despensa
leche sin lactosa entera brik 1 l,brik 1 l,1.55,1.55,PASCUAL,despensa
leche sin lactosa semidesnatada brik 1 l,brik 1 l,1.49,1.49,PASCUAL,despensa
croissant hojaldrado con mantequilla 240 gr,240 gr,2.49,10.38,PASQUIER,despensa
pan de leche 8 unidades 280 gr,280 gr,2.25,8.03,PASQUIER,despensa
tortitas panquecas 280 gr,280 gr,2.49,8.9,PASQUIER,despensa
rosquilletas natural 60 gr,60 gr,0.99,16.5,PASTOR,despensa
rosquilletas saladas 60 gr,60 gr,0.99,16.5,PASTOR,despensa
tortas de gazpacho paquete 180 gr,paquete 180 g,0.65,3.61,PASTOR,despensa
kefir desnatado 0% leche de vaca 500 gr,500 gr,2.32,4.64,PASTORET,despensa
yogur al estilo griego 500 gr,500 gr,3.21,6.42,PASTORET,despensa
salsa tikka masala frasco 450 gr,frasco 450 g,3.25,7.22,PATAK'S,despensa
caramelo eucalipto sin azucar 31 gr,31 gr,0.75,2.42,PECTOL,despensa
caramelo miel limon sin azucar 31 gr,31 gr,0.75,2.42,PECTOL,despensa
caramelo sin azucar sabor extra fuerte 31 gr,31 gr,0.75,2.42,PECTOL,despensa
alubia arrocina 500 gr,500 gr,2.09,4.18,PEDRO LUIS,despensa
alubia blanca frasco 250 gr,frasco 250 g,1.79,7.16,PEDRO LUIS,despensa
alubia blanca frasco 500 gr,frasco 500 g,1.99,3.98,PEDRO LUIS,despensa
alubia roja frasco 250 gr,frasco 250 g,1.79,7.16,PEDRO LUIS,despensa
alubia roja frasco 500 gr,frasco 500 g,1.99,3.98,PEDRO LUIS,despensa
garbanzo frasco 500 gr,frasco 500 g,1.99,3.98,PEDRO LUIS,despensa
garbanzo pedrosillano 250 gr,250 gr,1.79,7.16,PEDRO LUIS,despensa
garbanzo pedrosillano 500 gr,500 gr,1.99,3.98,PEDRO LUIS,despensa
garbanzo pedrosillano con caldo de verduras 445 gr,445 gr,2.45,5.5,PEDRO LUIS,despensa
garbanzo con verduras 345 gr,345 gr,1.85,5.36,PEDRO LUIS,despensa
lenteja caviar sin gluten 300 gr,300 gr,2.05,6.83,PEDRO LUIS,despensa
lenteja pardina 500 gr,500 gr,2.09,4.18,PEDRO LUIS,despensa
alcachofas 16/20 piezas frasco 165 gr,frasco 165 g,2.85,17.27,PELLI,despensa
carne de alcachofas lata 240 gr,lata 240 g,2.35,9.79,PELLI,despensa
cocktail fruta tropical almibar ligero pack de 3 3 x 140 gr,3 x 140,3.25,7.74,PELLI,despensa
palmito entero frasco 250 gr,frasco 250 g,3.35,13.4,PELLI,despensa
piña en su jugo 340 gr,340 gr,1.85,5.44,PELLI,despensa
piña en su jugo 490 gr,490 gr,2.1,4.29,PELLI,despensa
piña en su jugo pack de 3 3 x 140 gr,3 x 140,2.5,5.95,PELLI,despensa
surtido bombones chocolate negro 171 gr,171 gr,3.25,19.01,PERGALÉ,despensa
surtido bombones chocolate con leche 171 gr,171 gr,3.25,19.01,PERGALÉ,despensa
filete de caballa sur aceite de oliva 80 gr,80 gr,2.75,34.38,PESASUR,despensa
filete de caballa del sur frasco 180 gr,frasco 180 g,5.25,29.17,PESASUR,despensa
filetes de caballa de andalucia ac.girasol 80 gr,80 gr,2.09,26.13,PESASUR,despensa
filetes de melva aceite de oliva 80 gr,80 gr,4.19,52.38,PESASUR,despensa
pastelitos de chocolate pack de 4 4 x 40 gr,4 x 40,2.99,18.69,PHOSKITOS,despensa
almendras rellenas 150 gr,150 gr,2.59,17.27,PICO,despensa
barquillo bañado turron 120 gr,120 gr,2.5,20.83,PICO,despensa
peladillas 100 gr,100 gr,1.49,14.9,PICO,despensa
piñones 100 gr,100 gr,2.29,22.9,PICO,despensa
torta turron de alicante 200 gr,200 gr,3.9,19.5,PICO,despensa
turron choco negro relleno crema 150 gr,150 gr,2.99,19.93,PICO,despensa
turron alicante suprema 250 gr,250 gr,4.3,17.2,PICO,despensa
turron blanco cacahuete 200 gr,200 gr,1.99,9.95,PICO,despensa
turron choco crocanti 150 gr,150 gr,2.99,19.93,PICO,despensa
turron chocolate con almendras sin azucar 200 gr,200 gr,4.75,23.75,PICO,despensa
turron cristal con frutos secos 150 gr,150 gr,2.1,14.0,PICO,despensa
turron duro cacahuete 200 gr,200 gr,1.99,9.95,PICO,despensa
turron jijona suprema 250 gr,250 gr,4.3,17.2,PICO,despensa
turron yema tostada 200 gr,200 gr,3.15,15.75,PICO,despensa
turron a la piedra 250 gr,250 gr,4.4,17.6,PICO,despensa
turron de chocolate con almendras 200 gr,200 gr,4.1,20.5,PICO,despensa
turron de chocolate con cacahuete miel y sal 200 gr,200 gr,2.15,10.75,PICO,despensa
wafers rellenos turron 140 gr,140 gr,1.65,11.79,PICO,despensa
caramelo balsamico eucalipto 200 gr,200 gr,1.65,8.25,PICTOLIN,despensa
caramelo balsamico eucalipto sin azucar 150 gr,150 gr,1.85,12.33,PICTOLIN,despensa
caramelo balsamico jengibre y limon 65 gr,65 gr,1.15,17.69,PICTOLIN,despensa
pistacho tostado bolsa 130 gr,130 gr,4.29,33.0,PIZARRO,despensa
fartons tradicionales paquete 6 unidades 120 gr,120 gr,1.3,10.83,POLO,despensa
focaccia clasica 4 unidades 240 gr,240 gr,2.29,9.54,POLO,despensa
focaccia romero 4 unidades 240 gr,240 gr,2.29,9.54,POLO,despensa
hojas de boldo 20 bolsitas 20 u,20 u,2.49,0.12,POMPADOUR,despensa
infusion cola de caballo plus 3 bolsitas 20 unid. 20 do,1 paquete,2.99,0.15,POMPADOUR,despensa
infusion curcuma canela y vainilla 20bolsita 20 u,20 u,2.99,0.15,POMPADOUR,despensa
infusion delgaxan plus 20 bolsitas 20 u,20 u,2.99,0.15,POMPADOUR,despensa
infusion digestive plus 20 bolsitas 20 u,20 u,2.99,0.15,POMPADOUR,despensa
infusion duerme bien 20 bolsitas 20 u,20 u,2.99,0.15,POMPADOUR,despensa
infusion fruit all sin teina 20 bolsitas 20 u,20 u,2.99,0.15,POMPADOUR,despensa
infusion magnesio y vitamina c 15 u,15 u,3.15,0.21,POMPADOUR,despensa
infusion melatonina y pasiflora 15 u,15 u,3.15,0.21,POMPADOUR,despensa
infusion probioticos y jengibre 15 u,15 u,3.15,0.21,POMPADOUR,despensa
infusion probioticos y manzanilla 15 u,15 u,3.15,0.21,POMPADOUR,despensa
infusion skin care antiox 15 u,x 15 u,3.95,0.26,POMPADOUR,despensa
infusion skin care regenera 15 u,15 u,3.95,0.26,POMPADOUR,despensa
infusion tomillo 20 bolsitas 20 u,20 u,2.49,0.12,POMPADOUR,despensa
infusion ultralax 20 bolsitas 20 u,x 20,2.99,0.15,POMPADOUR,despensa
infusion de hinojo 20 bolsitas 20 u,20 u,2.49,0.12,POMPADOUR,despensa
jengibre con limon 20 bolsitas 20 u,20 u,2.99,0.15,POMPADOUR,despensa
jengibre puro 20 bolsitas 20 u,20 u,2.99,0.15,POMPADOUR,despensa
jengibre con curcuma 20 bolsitas 20 u,20 u,2.99,0.15,POMPADOUR,despensa
jengibre con mango 20 bolsitas 20 u,20 u,2.99,0.15,POMPADOUR,despensa
manzanilla 25 bolsitas 25 u,25 u,2.15,0.09,POMPADOUR,despensa
manzanilla con anis 25 bolsitas 25 u,25 u,2.15,0.09,POMPADOUR,despensa
manzanilla con menta 25 bolsitas 25 u,25 u,2.15,0.09,POMPADOUR,despensa
multinfusion valeriana plus 5 bolsitas 20 unid. 20 u,20 u,2.99,0.15,POMPADOUR,despensa
poleo menta 25 bolsitas 25 u,25 u,2.15,0.09,POMPADOUR,despensa
quema-grasa plus multinfusion 20 u,20 u,2.99,0.15,POMPADOUR,despensa
rooibos con vainilla 20 bolsitas 20 u,20 u,2.49,0.12,POMPADOUR,despensa
tila 25 bolsitas 25 u,25 u,2.15,0.09,POMPADOUR,despensa
te 25 bolsitas 25 u,25 u,2.15,0.09,POMPADOUR,despensa
te verde 25 bolsitas 25 u,25 u,2.99,0.12,POMPADOUR,despensa
te verde moruno 20 bolsitas 20 u,20 u,2.49,0.12,POMPADOUR,despensa
te verde con jengibre sabor naranja 20 u,20 u,2.99,0.15,POMPADOUR,despensa
te verde con matcha 20 bolsitas 20 u,20 u,2.99,0.15,POMPADOUR,despensa
palomitas microondas saladas pack de 3 3 x 100 gr,3 x 100,2.49,8.3,POPITAS,despensa
flan de vainilla 6 sobres 192 gr,192 gr,1.75,9.11,POTAX,despensa
fresh cream nata fresca 200 gr,200 gr,2.95,14.75,PRESIDENT,despensa
nata para cocinar espesa botella 500 ml,botella 500 ml,3.89,7.78,PRESIDENT,despensa
barbacoa cero bote 265 gr,265 gr,2.19,8.26,PRIMA,despensa
ketchup botella 445 gr,botella 445 g,2.49,5.6,PRIMA,despensa
ketchup cero bote 265 gr,265 gr,2.19,8.26,PRIMA,despensa
ketchup original bolsitas 12 x 10 gr,12 x 10,1.99,16.58,PRIMA,despensa
mayonesa original bolsitas 12 x 10 ml,12 x 10,1.99,16.58,PRIMA,despensa
mayonesa original bote 400 ml,400 ml,1.89,4.73,PRIMA,despensa
mostaza original bote 265 gr,265 gr,1.79,6.75,PRIMA,despensa
patatas cheesy cheese 165 gr,165 gr,2.6,15.76,PRINGLES,despensa
patatas original 165 gr,165 gr,1.99,12.06,PRINGLES,despensa
patatas paprika bote 165 gr,165 gr,2.6,15.76,PRINGLES,despensa
patatas sour cream 165 gr,165 gr,1.99,12.06,PRINGLES,despensa
patatas trufa y mantequilla 165 gr,165 gr,1.99,12.06,PRINGLES,despensa
100% real whey protein chocolate 400 gr,400 gr,15.99,39.98,PROZIS,despensa
100% real whey protein cookies and cream 400 gr,400 gr,15.99,39.98,PROZIS,despensa
barrita de proteina avena y chocolate 80 gr,80 gr,1.69,21.13,PROZIS,despensa
barrita protei. cacahuete chocolate blanco billion 65 gr,65 gr,1.79,27.54,PROZIS,despensa
barrita proteica de cacahuete billion 65 gr,65 gr,1.79,27.54,PROZIS,despensa
choco butter whey protein 200 gr,200 gr,5.49,27.45,PROZIS,despensa
creatina creapure 150 gr,150 gr,15.29,101.93,PROZIS,despensa
crema de cacahuete cremosa 500 gr,500 gr,3.95,7.9,PROZIS,despensa
almendras garrapiñadas 250 gr,250 gr,3.85,15.4,PRUNITA,despensa
cacahuete garrapiñado bandeja 250 gr,250 gr,2.85,11.4,PRUNITA,despensa
batido chocolate y cafe muccino 1 l,1 l,2.29,2.29,PULEVA,despensa
batido de chocolate botella 1 l,botella 1 l,2.29,2.29,PULEVA,despensa
batido de chocolate minibrik pack de 6 6 x 200 ml,6 x 200,2.79,2.33,PULEVA,despensa
batido de chocolate zero minibrik pack de 6 6 x 200 ml,6 x 200,2.99,2.49,PULEVA,despensa
batido de chocolate sin lactosa pack de 6 6 x 200 ml,6 x 200,2.99,2.49,PULEVA,despensa
bebida lactea desnatada omega 3 brik 1 l,brik 1 l,1.89,1.89,PULEVA,despensa
bebida lactea c/nueces desnatada omega 3 brik 1 l,brik 1 l,1.95,1.95,PULEVA,despensa
cafe cappuccino botella 1 l,botella 1 l,1.99,1.99,PULEVA,despensa
cafe con leche botella 1 l,botella 1 l,1.99,1.99,PULEVA,despensa
cafe con leche deliss botellin 220 ml,220 ml,1.39,6.32,PULEVA,despensa
leche calcio colageno desnatada 1 l,1 l,1.39,1.39,PULEVA,despensa
leche calcio desnatada brik 1 l,brik 1 l,1.59,1.59,PULEVA,despensa
leche calcio entera brik 1 l,brik 1 l,1.59,1.59,PULEVA,despensa
leche calcio semidesnatada brik 1 l,brik 1 l,1.59,1.59,PULEVA,despensa
leche calcio sin lactosa semidesnatada brik 1 l,brik 1 l,1.59,1.59,PULEVA,despensa
leche desnatada brik 1 l,brik 1 l,1.1,1.1,PULEVA,despensa
leche desnatada sin lactosa proteina 1 l,1 l,1.49,1.49,PULEVA,despensa
leche entera brik 1 l,brik 1 l,1.19,1.19,PULEVA,despensa
leche entera ecologica brik 1 l,brik 1 l,1.45,1.45,PULEVA,despensa
"leche fresca entera botella 1,5 l","botella 1,5 l",2.55,1.7,PULEVA,despensa
leche fresca semidesnatada 1 l,1 l,1.85,1.85,PULEVA,despensa
leche semidesnatada brik 1 l,brik 1 l,1.13,1.13,PULEVA,despensa
"leche semidesnatada ecologica, brik 1 l",brik 1 l,1.45,1.45,PULEVA,despensa
leche con proteina sabor chocolate 1 l,1 l,1.89,1.89,PULEVA,despensa
leche de cabra semidesnatada botella 1 l,botella 1 l,2.29,2.29,PULEVA,despensa
leche sin lactosa desnatada botella 1 l,botella 1 l,1.19,1.19,PULEVA,despensa
leche sin lactosa entera botella 1 l,botella 1 l,1.29,1.29,PULEVA,despensa
leche sin lactosa semidesnatada botella 1 l,botella 1 l,1.25,1.25,PULEVA,despensa
nata liquida cocinar slim 200 ml,200 ml,1.35,6.75,PULEVA,despensa
prep. lacteo omega 3 sin lactosa brik 1 l,brik 1 l,1.95,1.95,PULEVA,despensa
preparado lacteo max crecimiento y desarrollo 1 l,1 l,1.79,1.79,PULEVA,despensa
preparado lacteo max con cacao y cereales p3 3 x 200 ml,3 x 200,1.79,2.98,PULEVA,despensa
preparado lacteo max con cereales 1 l,1 l,1.89,1.89,PULEVA,despensa
preparado lacteo max sin lactosa 1 l,1 l,1.89,1.89,PULEVA,despensa
preparado lacteo con fibra brik 1 l,brik 1 l,1.55,1.55,PULEVA,despensa
salmorreta alicantina 120 gr,120 gr,4.99,41.58,PUNTA ALJIBE,despensa
miel cruda de romero tarro 500 gr,500 gr,6.99,13.98,R.APICOLA,despensa
miel mil flores cruda tarro 500 gr,500 gr,4.95,9.9,R.APICOLA,despensa
chocolate a la taza caramelo liquido brick 1 l,1 l,2.99,2.99,RAM,despensa
chocolate a la taza liquido brik 1 l,brik 1 l,2.99,2.99,RAM,despensa
leche merengada canela y limon brik 1 l,brik 1 l,1.89,1.89,RAM,despensa
gnocchi 400 gr,400 gr,2.75,6.88,RANA,despensa
gourmet alcachofas con jamon iberico 250 gr,250 gr,4.26,17.04,RANA,despensa
gourmet crema queso con pera 250 gr,250 gr,4.26,17.04,RANA,despensa
"gourmet trufa, setas y queso 250 gr",250 gr,4.26,17.04,RANA,despensa
hojas de lasaña frescas 250 gr,250 gr,2.0,8.0,RANA,despensa
pasta fresca boloñesa 250 gr,250 gr,3.45,13.8,RANA,despensa
pasta fresca huerta boletus edulis 250 gr,250 gr,3.25,13.0,RANA,despensa
pasta fresca huerta calabaza y cebolla 250 gr,250 gr,3.25,13.0,RANA,despensa
pasta fresca huerta ricotta y espinacas 250 gr,250 gr,3.25,13.0,RANA,despensa
pasta fresca rellena 4 quesos 250 gr,250 gr,3.45,13.8,RANA,despensa
pasta fresca rellena jamon y queso 250 gr,250 gr,3.45,13.8,RANA,despensa
pasta fresca rellena de costila barbacoa 250 gr,250 gr,3.45,13.8,RANA,despensa
pasta fresca rellena de pollo asado 250 gr,250 gr,3.45,13.8,RANA,despensa
pasta rellena gourmet carrilleras de ternera 250 gr,250 gr,4.26,17.04,RANA,despensa
salsa fresca 4 quesos 180 gr,180 gr,2.4,13.33,RANA,despensa
salsa fresca trufa negra 150 gr,150 gr,2.59,17.27,RANA,despensa
salsa fresca al pesto verde 140 gr,140 gr,2.4,17.14,RANA,despensa
salsa fresca de setas boletus 180 gr,180 gr,2.4,13.33,RANA,despensa
tagliatelle con huevo 250 gr,250 gr,2.47,9.88,RANA,despensa
chapata rustica 180 gr,180 gr,2.49,13.83,RECONDO,despensa
cracker naturales 250 gr,250 gr,2.45,9.8,RECONDO,despensa
crackers 42% integrales de trigo 250 gr,250 gr,2.45,9.8,RECONDO,despensa
hogaza integral 240 gr,240 gr,1.99,8.3,RECONDO,despensa
hogaza de pan rustico 240 gr,240 gr,1.99,8.3,RECONDO,despensa
hogaza de pan tostado 9 cereales 240 gr,240 gr,1.99,8.3,RECONDO,despensa
mini chapata rustica 100 gr,100 gr,2.49,24.9,RECONDO,despensa
pan tostado 100 % integral 270 gr,270 gr,2.41,8.93,RECONDO,despensa
pan tostado 11 cereales y semillas 270 gr,270 gr,2.41,8.93,RECONDO,despensa
tostada canape cuadrada 200 gr,200 gr,3.77,18.85,RECONDO,despensa
nevaditos 500 gr,500 gr,5.25,10.5,REGLERO,despensa
pastas artesanas 400 gr,400 gr,5.25,13.13,REGLERO,despensa
flan de cafe pack de 4 unidades 4 x 100 gr,pack de 4 unidades,2.29,5.73,REINA,despensa
flan de clara de huevo rico en proteinas 0%0% 2 x 160 gr,2 x 160,2.19,6.84,REINA,despensa
flan de huevo al baño maria 4 x 110 gr,4 x 110,2.29,5.2,REINA,despensa
natillas con galleta pack de 8 unidades 8 x 125 gr,pack de 8 unidades,3.49,3.49,REINA,despensa
tocino de cielo pack de 2 unidades 2 x 100 gr,pack de 2 unidades,2.19,10.95,REINA,despensa
salsa bechamel brik 500 ml,brik 500 ml,2.69,5.38,RENY PICOT,despensa
harina de arroz paquete 500 gr,paquete 500 g,1.25,2.5,REX,despensa
semola de arroz paquete 500 gr,paquete 500 g,1.05,2.1,REX,despensa
"caramelo cereza 31,5 gr","31,5 gr",0.99,3.14,RICOLA,despensa
"caramelo hierbas suizas 31,5 gr","31,5 gr",0.99,3.14,RICOLA,despensa
"caramelo limon melisa 31,5 gr","31,5 gr",0.99,3.14,RICOLA,despensa
batido cafe con leche sin lactosa con avena 330 ml,330 ml,1.45,4.39,RIO,despensa
batido optipro chocolate 330 ml,330 ml,1.19,3.61,RIO,despensa
batido optipro cafe con leche 330 ml,330 ml,1.19,3.61,RIO,despensa
batido optipro vainilla 330 ml,330 ml,1.19,3.61,RIO,despensa
batido de chocolate sin lactosa con avena 330 ml,330 ml,1.45,4.39,RIO,despensa
"leche desnatada brik 1,5 l","brik 1,5 l",1.75,1.17,RIO,despensa
"leche entera brik 1,5 l","brik 1,5 l",1.75,1.17,RIO,despensa
"leche semidesnatada brik 1,5 l","brik 1,5 l",1.75,1.17,RIO,despensa
cebollitas al vinagre de modena 120 gr,120 gr,1.79,14.92,RIOVERDE,despensa
mix de encurtidos pepinillos y cebollas 380 gr,380 gr,1.95,5.13,RIOVERDE,despensa
pepinillos picantes frasco 180 gr,frasco 180 g,1.89,10.5,RIOVERDE,despensa
chips de maiz y chia con sal marina mios! 150 gr,150 gr,1.59,10.6,RISI,despensa
palomitas ketchup y mostaza 90 gr,90 gr,1.1,12.22,RISI,despensa
palomitas de chocolate bolsa 100 gr,100 gr,1.4,14.0,RISI,despensa
risketos sabor queso 120 gr,120 gr,1.45,12.08,RISI,despensa
triskys aros de maiz 115 gr,115 gr,1.15,10.0,RISI,despensa
pasta de trigo sarraceno alforfon 250 gr,250 gr,1.73,6.92,ROMERO,despensa
caramelo liquido botella 400 gr,botella 400 g,2.99,7.48,ROYAL,despensa
chantilly 72 gr,72 gr,2.49,34.58,ROYAL,despensa
flan de vainilla 8 unidades 186 gr,186 gr,1.55,8.34,ROYAL,despensa
gelatina fresa 114 gr,114 gr,2.85,25.0,ROYAL,despensa
gelatina neutra 20 gr,20 gr,2.35,11.75,ROYAL,despensa
gelatina sabor arandano light 10 kcal 31 gr,31 gr,2.85,9.19,ROYAL,despensa
gelatina sabor fresa light 10 kcal 31 gr,31 gr,2.85,9.19,ROYAL,despensa
gelatina sabor limon light 10 kcal 31 gr,31 gr,2.85,9.19,ROYAL,despensa
"levadura panaderia 5 sobres 27,5 gr","27,5 gr",2.25,8.18,ROYAL,despensa
natillas caseras 100 gr,100 gr,1.65,16.5,ROYAL,despensa
preparado bizcocho 375 gr,375 gr,3.69,9.84,ROYAL,despensa
preparado hornear 5 sobres 80 gr,80 gr,2.25,28.13,ROYAL,despensa
preparado oreo cake 215 gr,215 gr,4.49,20.88,ROYAL,despensa
preparado pastel fresco sabor limon 103 gr,103 gr,1.79,17.38,ROYAL,despensa
preparado de cuajada 4 sobres 48 gr,48 gr,1.45,3.02,ROYAL,despensa
preparado para tarta de queso 300 gr,300 gr,4.49,14.97,ROYAL,despensa
sirope chocolate milka bote 300 gr,300 gr,3.99,13.3,ROYAL,despensa
tapioca caja 175 gr,175 gr,2.5,14.29,ROYAL,despensa
tarta chocolate milka 350 gr,350 gr,4.89,13.97,ROYAL,despensa
patatas fritas onduladas bolsa 150 gr,150 gr,1.49,9.94,RUFFLES,despensa
patatas fritas onduladas sabor jamon 150 gr,150 gr,1.99,13.27,RUFFLES,despensa
patatas fritas onduladas yorqueso bolsa 150 gr,150 gr,1.99,13.27,RUFFLES,despensa
patatas jamon formarto ahorro 243 gr,243 gr,2.55,10.49,RUFFLES,despensa
pan hogaza m. madre multicereales 400 gr,400 gr,2.83,7.08,RUSTIK BAKER,despensa
pan hogaza masa madre 400 gr,400 gr,2.73,6.83,RUSTIK BAKER,despensa
"azafran molido caja 0,5 gr","0,5 gr",3.29,658.0,SABATER,despensa
"azafran en hebras caja 0,36 gr","0,36 gr",3.29,913.89,SABATER,despensa
colorante alimentario en sobres 45 gr,45 gr,1.69,3.76,SABATER,despensa
laurel en hojas caja 15 gr,15 gr,0.99,6.6,SABATER,despensa
pebrella tarro 15 gr,15 gr,3.19,21.27,SABATER,despensa
pimenton dulce lata 75 gr,lata 75 g,2.29,30.53,SABATER,despensa
piñones pelados tarro 45 gr,45 gr,5.19,11.53,SABATER,despensa
preparado gazpacho caja 6 gr,6 gr,1.49,24.83,SABATER,despensa
preparado para paella frasco 53 gr,frasco 53 g,3.09,58.3,SABATER,despensa
ñora molida tarro 30 gr,30 gr,2.35,7.83,SABATER,despensa
ñoras secas caja 20 gr,20 gr,1.99,9.95,SABATER,despensa
bolas metalicas con chocolate 30 gr,30 gr,1.6,5.33,SABE+,despensa
altramuces pack de 3 3 x 95 gr,3 x 95,1.1,3.86,SALADITOS,despensa
altramuces tarro 380 gr,380 gr,1.69,4.45,SALADITOS,despensa
patatas churreria bolsa 140 gr,140 gr,1.25,8.93,SANTA ANA,despensa
patatas churreria bolsa 261 gr,261 gr,2.49,9.54,SANTA ANA,despensa
patatas fritas lisas artesanas bolsa papel 2 x 135 gr,2 x 135,3.19,11.81,SANTA ANA,despensa
pan tostado tradicional 100% integral dextrin 300 gr,300 gr,2.75,9.16,SANTIVERI,despensa
pan tostado con lino 100% integral dextrin 300 gr,300 gr,2.75,9.16,SANTIVERI,despensa
tostadas sarraceno 0% azucares añadidos 100 gr,100 gr,2.75,27.5,SANTIVERIBIO,despensa
baguette sin gluten 175 gr,175 gr,2.19,12.51,SCHÄR,despensa
crackers sin gluten 210 gr,210 gr,3.35,15.95,SCHÄR,despensa
medias noches panecillos sin gluten 200 gr,200 gr,2.92,14.6,SCHÄR,despensa
"muffin chocolate sin gluten, 5 unidades 225 gr",225 gr,2.95,13.11,SCHÄR,despensa
pan payes sin gluten 240 gr,240 gr,3.73,15.54,SCHÄR,despensa
pan tostado tostas sin gluten 260 gr,260 gr,4.72,18.15,SCHÄR,despensa
pan de molde cereales sin gluten 300 gr,300 gr,2.83,9.43,SCHÄR,despensa
pan de molde clasico sin gluten 300 gr,300 gr,2.83,9.43,SCHÄR,despensa
pause ciok sin gluten bizcochito con chocolate 350 gr,350 gr,4.55,13.0,SCHÄR,despensa
picos sin gluten 60 gr,60 gr,1.37,22.83,SCHÄR,despensa
arroz risotto arborio paquete 500 gr,paquete 500 g,1.86,3.72,SCOTTI,despensa
aceitunas negras cacereñas sin hueso 130 gr,130 gr,1.99,15.31,SERPIS,despensa
aceitunas negras pack de 2 2 x 130 gr,2 x 130,3.0,11.54,SERPIS,despensa
aceitunas rellenas anchoa - 70% de sal 130 gr,130 gr,1.49,11.46,SERPIS,despensa
aceitunas rellenas limon y pimienta 130 gr,130 gr,1.99,15.31,SERPIS,despensa
cappuccino soluble 250 gr,250 gr,2.75,11.0,SHIP,despensa
bandeja 3 reyes magos de chocolate 75 gr,75 gr,3.99,53.2,SIMON COLL,despensa
paraguas de chocolate navidad 35 gr,35 gr,1.45,4.14,SIMON COLL,despensa
